"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M"
"5001600US4506","Congressional District 6 (116th Congress), South Carolina","251006","6327","12.5","1.2","6.0","0.7","13.6","1.3","11.0","1.1","14.8","1.3","17.1","1.3","10.7","1.4","8.8","1.3","3.3","0.5","2.1","0.4","41128","1505","57268","2319","50.3","(X)","(X)","(X)","(X)","(X)","141669","5977","8.4","1.3","3.4","0.8","9.9","1.8","10.7","1.4","15.6","1.7","18.2","1.9","14.3","2.1","12.4","2.0","4.8","0.8","2.3","0.6","52112","3446","67731","2778","(X)","(X)","52.9","(X)","(X)","(X)","83426","4403","1.9","0.9","2.1","1.0","5.1","1.4","8.0","1.8","14.7","1.8","21.5","2.4","18.9","2.7","16.9","3.0","7.2","1.3","3.7","1.0","70860","2876","86023","3766","(X)","(X)","(X)","(X)","(X)","(X)","109337","5700","19.9","2.1","9.8","1.2","17.8","2.0","11.9","1.6","13.5","1.9","15.7","2.0","5.1","1.2","3.7","1.1","1.0","0.5","1.6","0.7","26473","1591","41394","3620","(X)","(X)","(X)","(X)","45.8","(X)"
"5001600US4507","Congressional District 7 (116th Congress), South Carolina","289843","5288","8.1","1.0","4.7","0.6","11.1","1.1","11.1","1.1","15.5","1.2","19.2","1.2","11.2","1.0","11.8","1.1","3.8","0.6","3.4","0.5","49494","1630","66621","2112","38.1","(X)","(X)","(X)","(X)","(X)","187914","5574","4.6","1.0","3.0","0.8","8.4","1.4","9.8","1.3","15.8","1.6","19.2","1.4","14.4","1.3","15.0","1.4","5.2","0.8","4.6","0.7","59838","2830","78451","2672","(X)","(X)","38.4","(X)","(X)","(X)","129986","5243","1.5","0.7","1.5","0.6","5.5","1.3","6.7","1.1","13.8","1.6","21.1","1.6","17.9","1.5","18.8","2.0","7.1","1.1","6.2","0.9","74859","2218","92992","3341","(X)","(X)","(X)","(X)","(X)","(X)","101929","4299","16.3","2.2","8.5","1.4","15.6","2.1","14.2","1.9","15.7","2.2","17.2","2.3","4.9","1.1","5.1","1.2","1.3","0.6","1.1","0.5","30906","2178","42249","2267","(X)","(X)","(X)","(X)","35.4","(X)"
"5001600US4600","Congressional District (at Large) (116th Congress), South Dakota","353799","3905","4.7","0.5","4.3","0.5","9.1","0.7","9.8","0.9","12.9","0.7","20.4","0.9","13.6","0.8","15.3","0.9","5.3","0.5","4.5","0.6","59533","1949","77650","1944","30.9","(X)","(X)","(X)","(X)","(X)","223964","5360","3.1","0.5","1.5","0.4","5.5","0.7","6.9","0.9","10.2","1.0","21.1","1.1","17.2","1.2","20.9","1.2","7.3","0.7","6.3","0.8","76826","1497","93738","2318","(X)","(X)","31.0","(X)","(X)","(X)","177534","5233","0.9","0.4","0.6","0.2","3.1","0.7","4.9","0.6","8.8","0.9","21.2","1.2","19.5","1.4","24.6","1.4","8.8","0.9","7.7","1.0","88715","1484","105678","2685","(X)","(X)","(X)","(X)","(X)","(X)","129835","4948","8.4","1.1","9.3","1.1","16.5","1.6","14.9","1.5","18.1","1.5","18.9","1.6","6.6","1.2","4.4","0.9","1.6","0.5","1.3","0.4","35697","1411","47350","2164","(X)","(X)","(X)","(X)","29.4","(X)"
"5001600US4701","Congressional District 1 (116th Congress), Tennessee","301451","4475","7.6","0.9","6.0","0.8","12.1","1.1","11.2","0.9","14.8","1.1","18.9","1.2","11.7","1.0","11.2","0.9","3.3","0.5","3.2","0.5","47478","1717","65629","2393","35.5","(X)","(X)","(X)","(X)","(X)","197019","4507","5.1","1.0","3.1","0.8","8.7","1.2","9.2","1.2","14.3","1.4","20.7","1.6","15.2","1.5","14.8","1.2","4.6","0.7","4.3","0.8","61795","2124","77988","3467","(X)","(X)","36.2","(X)","(X)","(X)","147685","4706","2.6","0.8","1.6","0.6","5.9","0.9","7.5","1.0","13.2","1.6","22.5","2.0","16.8","1.7","18.7","1.5","5.7","0.9","5.6","1.0","71194","2393","89894","4175","(X)","(X)","(X)","(X)","(X)","(X)","104432","4373","14.6","1.9","12.0","1.8","19.6","2.3","15.1","1.9","14.8","1.8","14.1","2.0","4.6","1.0","3.6","1.0","0.8","0.4","0.9","0.3","27208","1780","39329","2940","(X)","(X)","(X)","(X)","33.2","(X)"
"5001600US4702","Congressional District 2 (116th Congress), Tennessee","304715","4460","6.9","0.7","4.1","0.6","10.7","0.9","9.2","0.9","13.2","1.1","17.3","1.2","13.6","1.0","14.7","1.1","4.8","0.7","5.6","0.6","57777","2374","78752","2197","29.3","(X)","(X)","(X)","(X)","(X)","195110","4612","3.6","0.9","2.3","0.7","6.9","1.1","7.4","0.9","11.2","1.2","18.6","1.5","16.3","1.3","19.4","1.6","6.5","0.9","7.8","0.9","74942","3122","95982","3197","(X)","(X)","30.3","(X)","(X)","(X)","149901","4200","1.8","0.8","1.4","0.6","4.4","0.9","5.0","1.0","10.4","1.3","18.4","1.7","18.0","1.7","23.2","2.0","7.8","1.1","9.6","1.1","86820","3195","108787","4105","(X)","(X)","(X)","(X)","(X)","(X)","109605","4576","13.3","1.5","7.6","1.4","17.5","1.6","13.5","1.6","16.7","1.8","15.2","1.7","7.6","1.2","6.0","1.2","1.4","0.7","1.4","0.6","32989","2223","45592","2539","(X)","(X)","(X)","(X)","26.8","(X)"
"5001600US4703","Congressional District 3 (116th Congress), Tennessee","294614","4252","6.2","1.0","5.4","0.8","10.7","1.0","10.2","1.0","14.6","1.2","18.5","1.2","12.5","1.0","12.7","1.1","4.8","0.6","4.4","0.6","52491","1516","73156","2093","37.5","(X)","(X)","(X)","(X)","(X)","190309","4683","4.0","0.9","3.1","0.8","7.3","1.1","9.3","1.5","13.2","1.3","19.3","1.5","15.6","1.4","15.7","1.5","6.7","0.9","5.9","0.9","65693","2447","86150","2728","(X)","(X)","37.1","(X)","(X)","(X)","141111","5328","2.0","0.9","1.3","0.4","4.7","0.9","6.8","1.4","11.7","1.5","19.5","1.7","19.0","1.7","18.7","1.7","8.8","1.2","7.5","1.1","79464","2154","100306","3572","(X)","(X)","(X)","(X)","(X)","(X)","104305","5247","11.4","1.8","10.6","1.8","17.5","2.3","12.9","1.8","16.8","2.2","15.8","1.9","6.3","1.3","5.9","1.2","1.1","0.7","1.7","0.7","32970","2029","46692","3864","(X)","(X)","(X)","(X)","36.6","(X)"
"5001600US4704","Congressional District 4 (116th Congress), Tennessee","296321","4106","5.0","0.8","5.2","0.8","8.2","0.9","10.2","1.1","14.0","1.2","20.0","1.3","13.9","1.3","14.9","1.2","5.5","0.8","3.3","0.6","59461","2065","74449","2102","39.4","(X)","(X)","(X)","(X)","(X)","206229","5952","3.2","0.6","2.7","0.8","5.8","0.8","8.0","1.1","14.1","1.3","20.1","1.6","16.9","1.8","17.7","1.6","6.9","1.1","4.5","0.8","69616","2775","85821","2841","(X)","(X)","40.2","(X)","(X)","(X)","156635","5985","1.2","0.5","1.3","0.5","3.8","0.8","6.1","1.0","11.8","1.3","21.6","1.6","18.8","2.1","21.1","1.9","8.6","1.5","5.7","1.1","80452","2828","97145","3349","(X)","(X)","(X)","(X)","(X)","(X)","90092","4977","10.1","1.9","12.0","2.0","13.5","2.0","15.8","2.3","16.3","2.4","17.9","2.1","6.3","1.4","6.0","1.4","1.7","1.0","0.5","0.3","34172","1692","44027","2332","(X)","(X)","(X)","(X)","35.4","(X)"
"5001600US4705","Congressional District 5 (116th Congress), Tennessee","320384","4564","4.8","0.6","3.6","0.5","7.4","0.9","8.7","1.0","13.8","1.1","19.2","1.4","14.0","1.2","15.0","1.1","5.7","0.6","7.7","0.8","63295","2265","90806","2883","35.8","(X)","(X)","(X)","(X)","(X)","174708","6038","2.7","0.7","2.0","0.6","4.7","1.0","7.8","1.5","11.0","1.3","18.6","1.8","16.5","1.8","17.8","1.4","7.8","1.0","11.0","1.3","80205","3022","110985","4591","(X)","(X)","37.9","(X)","(X)","(X)","122283","5189","0.9","0.4","0.6","0.4","2.5","0.8","4.9","1.2","8.2","1.2","15.9","1.8","19.1","2.3","23.1","1.8","10.4","1.4","14.5","1.7","96369","2921","133139","5872","(X)","(X)","(X)","(X)","(X)","(X)","145676","6004","7.8","1.2","5.8","1.0","10.6","1.5","10.3","1.5","17.6","1.8","20.2","2.2","11.0","1.5","10.0","1.6","3.1","0.8","3.6","0.8","47347","2501","64304","3115","(X)","(X)","(X)","(X)","32.3","(X)"
"5001600US4706","Congressional District 6 (116th Congress), Tennessee","303648","4149","5.0","0.6","4.6","0.8","9.7","0.9","8.9","0.8","14.5","1.1","18.9","1.4","13.7","1.0","13.9","1.0","6.3","0.7","4.5","0.6","59421","1871","78222","2624","35.1","(X)","(X)","(X)","(X)","(X)","215710","4545","3.0","0.6","2.5","0.7","6.3","0.9","7.4","1.1","13.0","1.2","19.9","1.6","16.2","1.2","17.8","1.4","8.0","1.0","5.9","0.8","72069","1931","91628","3475","(X)","(X)","35.4","(X)","(X)","(X)","169940","4955","1.5","0.5","0.9","0.4","4.7","0.8","6.1","1.0","11.4","1.3","20.2","1.7","18.0","1.3","20.8","1.7","9.5","1.2","6.8","1.0","81721","2239","100902","4090","(X)","(X)","(X)","(X)","(X)","(X)","87938","3981","11.0","1.7","10.4","2.4","18.5","2.0","14.5","1.6","17.8","2.3","15.4","1.9","7.0","1.4","3.3","1.0","1.3","0.6","0.8","0.5","31558","2161","41257","2829","(X)","(X)","(X)","(X)","32.7","(X)"
"5001600US4707","Congressional District 7 (116th Congress), Tennessee","292062","3827","4.7","0.7","4.1","0.7","8.3","0.9","10.2","1.1","13.8","1.4","17.5","1.3","11.6","1.2","14.6","1.2","6.8","0.7","8.4","0.8","62720","1899","90869","2811","35.4","(X)","(X)","(X)","(X)","(X)","206532","4664","2.7","0.6","1.5","0.4","5.2","0.9","9.2","1.4","11.9","1.5","17.8","1.6","13.4","1.4","18.6","1.6","8.6","1.0","11.2","1.1","77980","3386","107731","3522","(X)","(X)","35.4","(X)","(X)","(X)","166766","4652","1.2","0.4","0.7","0.3","3.5","0.7","7.1","1.2","10.5","1.4","17.6","1.6","14.5","1.6","21.2","1.9","10.2","1.2","13.6","1.4","89238","4807","121443","4219","(X)","(X)","(X)","(X)","(X)","(X)","85530","4032","10.0","1.8","10.7","2.3","16.3","2.5","13.7","2.1","18.1","2.7","17.1","2.2","6.5","1.4","4.3","1.3","1.6","0.8","1.8","0.7","34221","3168","47328","3061","(X)","(X)","(X)","(X)","33.8","(X)"
"5001600US4708","Congressional District 8 (116th Congress), Tennessee","271504","4751","6.6","0.8","4.6","0.7","8.9","0.9","10.0","1.0","12.2","1.0","17.7","1.2","11.6","1.0","15.6","1.0","5.2","0.6","7.8","0.7","60152","2295","88011","3339","32.2","(X)","(X)","(X)","(X)","(X)","191557","5373","3.6","0.9","2.0","0.6","5.7","0.9","8.9","1.3","11.2","1.2","17.9","1.3","14.0","1.3","19.7","1.5","6.8","0.9","10.3","1.0","75841","1795","105024","4282","(X)","(X)","31.2","(X)","(X)","(X)","141764","5379","0.8","0.3","1.0","0.4","3.2","0.7","6.0","1.3","9.2","1.3","18.5","1.4","15.5","1.4","23.5","1.9","9.0","1.2","13.3","1.3","92966","2646","123655","5503","(X)","(X)","(X)","(X)","(X)","(X)","79947","4585","14.3","2.0","11.1","2.0","18.2","2.1","12.9","1.9","14.9","2.1","16.4","2.3","5.3","1.1","4.3","1.2","1.0","0.6","1.7","0.9","30335","2014","44214","5779","(X)","(X)","(X)","(X)","32.4","(X)"
"5001600US4709","Congressional District 9 (116th Congress), Tennessee","270038","5127","9.5","1.1","7.4","1.0","11.7","1.3","11.9","1.2","15.4","1.3","18.2","1.6","10.5","1.3","9.0","0.9","3.2","0.6","3.3","0.6","43708","1919","61059","2093","36.0","(X)","(X)","(X)","(X)","(X)","150721","5611","6.1","1.3","4.0","0.9","9.2","1.7","12.9","1.5","15.1","1.7","19.9","2.0","12.9","1.7","11.0","1.4","4.3","0.9","4.6","1.1","53551","2741","72085","3578","(X)","(X)","39.8","(X)","(X)","(X)","78802","4488","0.8","0.5","1.4","0.7","4.5","1.4","9.0","1.9","12.6","2.4","22.1","2.8","17.3","2.6","17.1","2.3","7.4","1.7","7.7","1.9","74583","4026","95435","5382","(X)","(X)","(X)","(X)","(X)","(X)","119317","5246","14.3","1.9","12.4","2.0","15.4","2.5","11.5","2.0","16.0","2.2","15.6","2.3","6.5","1.8","5.7","1.2","1.1","0.4","1.6","0.6","30889","2390","43553","2675","(X)","(X)","(X)","(X)","29.5","(X)"
"5001600US4801","Congressional District 1 (116th Congress), Texas","259325","4246","6.4","0.8","4.5","0.7","12.2","1.3","9.0","1.0","13.7","1.2","18.9","1.5","13.2","1.4","12.8","1.1","4.8","0.7","4.4","0.8","54396","2514","73629","3485","37.8","(X)","(X)","(X)","(X)","(X)","178896","4752","4.5","1.0","2.2","0.6","9.4","1.4","7.4","1.1","13.7","1.4","19.6","1.9","15.1","1.8","16.4","1.3","5.9","1.0","5.8","1.1","63681","2914","85329","4608","(X)","(X)","39.0","(X)","(X)","(X)","127648","4767","1.3","0.6","1.1","0.4","5.2","1.4","5.3","1.0","12.8","1.6","19.5","2.2","18.5","2.2","20.6","1.7","7.9","1.4","7.7","1.4","81289","2114","100850","5188","(X)","(X)","(X)","(X)","(X)","(X)","80429","4446","12.3","2.1","10.9","1.9","20.1","2.7","12.6","2.0","13.7","2.5","16.8","2.3","6.4","1.5","4.1","1.2","1.7","0.7","1.3","0.7","30285","2510","43665","3492","(X)","(X)","(X)","(X)","33.1","(X)"
"5001600US4802","Congressional District 2 (116th Congress), Texas","291668","8766","4.5","0.9","2.1","0.7","5.9","1.0","6.4","1.1","10.5","1.2","17.0","1.3","12.5","1.2","17.4","1.4","9.6","1.1","14.0","1.2","80922","1748","114057","3938","35.8","(X)","(X)","(X)","(X)","(X)","193292","7471","3.2","1.1","1.3","0.7","4.4","1.1","5.7","1.3","7.9","1.3","15.3","1.5","12.5","1.4","20.2","1.9","12.1","1.6","17.4","1.7","99231","4437","131316","5558","(X)","(X)","38.5","(X)","(X)","(X)","149301","5848","1.2","0.6","0.6","0.4","2.5","1.0","4.5","1.4","6.4","1.4","13.5","1.7","12.2","1.5","22.8","2.2","14.6","1.8","21.7","2.1","117296","8009","151106","6746","(X)","(X)","(X)","(X)","(X)","(X)","98376","6615","8.0","2.0","3.7","1.8","9.6","2.2","8.6","2.1","15.1","2.6","21.3","2.9","12.1","2.4","10.9","1.7","4.1","1.0","6.6","1.8","55415","4357","76080","5793","(X)","(X)","(X)","(X)","29.4","(X)"
"5001600US4803","Congressional District 3 (116th Congress), Texas","324907","4650","3.1","0.6","1.6","0.4","4.2","0.7","5.0","0.8","10.4","1.3","14.1","1.0","13.6","1.1","20.3","1.3","12.5","1.0","15.2","1.0","95619","3196","123320","3611","37.1","(X)","(X)","(X)","(X)","(X)","234884","5459","1.9","0.6","0.5","0.2","2.6","0.6","4.1","0.9","7.3","1.2","11.4","1.0","14.3","1.4","22.7","1.6","15.7","1.3","19.5","1.4","114274","4643","143078","4947","(X)","(X)","38.0","(X)","(X)","(X)","191366","5214","1.1","0.5","0.3","0.2","1.6","0.5","2.8","1.0","5.0","0.8","9.2","0.8","14.0","1.5","24.9","1.9","18.1","1.5","23.0","1.6","131165","3923","158746","5437","(X)","(X)","(X)","(X)","(X)","(X)","90023","5199","7.2","1.8","4.4","1.5","8.6","1.7","9.0","1.9","18.0","2.7","21.1","2.4","11.3","1.8","13.2","1.8","3.7","1.2","3.5","0.9","52384","2923","68106","3593","(X)","(X)","(X)","(X)","33.4","(X)"
"5001600US4804","Congressional District 4 (116th Congress), Texas","284355","4399","6.9","0.8","4.7","0.7","9.2","1.1","8.8","1.1","11.5","1.0","19.3","1.4","12.5","1.1","14.5","1.2","6.7","1.0","6.1","0.8","60060","1797","81530","2329","39.0","(X)","(X)","(X)","(X)","(X)","201246","5139","4.5","0.9","2.3","0.5","6.2","1.1","7.9","1.1","11.3","1.2","19.5","1.7","14.1","1.3","17.7","1.5","8.7","1.3","7.9","1.2","72452","2644","95210","3023","(X)","(X)","39.4","(X)","(X)","(X)","152830","4858","1.7","0.7","1.1","0.4","3.5","0.8","6.0","1.0","10.3","1.4","18.9","1.8","16.0","1.5","21.6","1.8","11.0","1.7","10.0","1.5","88845","3046","110352","3702","(X)","(X)","(X)","(X)","(X)","(X)","83109","4701","15.1","2.2","10.2","2.0","15.7","2.1","12.4","2.1","13.5","2.0","17.3","2.3","8.1","1.7","5.3","1.4","1.1","0.6","1.4","0.7","32221","1841","44475","2499","(X)","(X)","(X)","(X)","36.5","(X)"
"5001600US4805","Congressional District 5 (116th Congress), Texas","261420","4895","5.3","0.9","5.2","0.9","8.8","1.1","10.1","1.2","14.3","1.5","18.9","1.4","13.4","1.1","14.4","1.2","4.4","0.6","5.1","0.8","57026","2093","75827","2645","41.3","(X)","(X)","(X)","(X)","(X)","181753","5264","3.5","0.7","3.3","0.9","6.3","1.1","8.3","1.2","13.3","1.6","20.1","1.9","15.4","1.3","17.1","1.5","5.8","0.8","6.9","1.1","67759","2951","87519","3458","(X)","(X)","43.4","(X)","(X)","(X)","127803","4271","1.8","0.7","2.0","0.9","4.0","1.0","6.6","1.2","10.9","1.5","19.8","1.8","17.3","1.5","21.3","2.1","7.5","1.1","8.7","1.3","81406","3404","100887","4267","(X)","(X)","(X)","(X)","(X)","(X)","79667","4864","11.4","2.2","10.2","2.3","15.0","2.2","14.9","2.4","16.5","2.7","15.2","2.1","8.4","1.6","6.3","1.7","1.0","0.5","1.1","0.5","33282","3113","45528","2472","(X)","(X)","(X)","(X)","35.2","(X)"
"5001600US4806","Congressional District 6 (116th Congress), Texas","280492","6316","3.8","0.7","2.8","0.6","6.4","0.9","8.2","1.1","11.9","1.2","19.8","1.5","14.8","1.5","17.4","1.2","7.7","0.7","7.1","0.8","71161","1487","89634","2871","30.5","(X)","(X)","(X)","(X)","(X)","202876","6234","2.7","0.7","1.4","0.7","4.8","0.9","5.8","0.9","10.4","1.3","19.2","1.5","15.9","1.7","21.0","1.4","9.3","1.0","9.4","1.1","83564","1986","102464","3778","(X)","(X)","32.5","(X)","(X)","(X)","145931","6084","0.9","0.4","0.5","0.3","2.5","0.8","3.6","0.9","8.7","1.4","17.1","1.8","17.5","1.8","26.1","1.9","11.5","1.3","11.8","1.4","98802","3629","118472","4709","(X)","(X)","(X)","(X)","(X)","(X)","77616","5306","8.0","1.8","6.9","1.8","11.8","2.3","14.8","2.9","16.3","2.7","22.4","2.9","9.7","2.1","7.2","1.8","2.4","0.7","0.6","0.4","41450","1931","50664","2535","(X)","(X)","(X)","(X)","23.2","(X)"
"5001600US4807","Congressional District 7 (116th Congress), Texas","301869","8857","4.6","1.0","2.2","0.6","7.7","1.0","8.1","1.3","10.3","1.3","17.5","1.5","12.4","1.5","14.8","1.5","7.8","0.8","14.5","1.0","73730","4084","124501","4363","32.0","(X)","(X)","(X)","(X)","(X)","189324","7704","3.9","1.1","1.1","0.5","5.2","1.2","7.2","1.7","8.7","1.6","13.7","1.6","12.4","1.6","17.3","1.7","10.2","1.2","20.4","1.5","95848","3988","154682","6955","(X)","(X)","34.0","(X)","(X)","(X)","139504","7079","1.5","0.7","0.9","0.6","3.8","1.4","5.1","2.0","6.2","1.3","11.5","1.7","12.8","1.9","19.7","2.3","12.2","1.4","26.3","2.0","118561","7726","184749","9151","(X)","(X)","(X)","(X)","(X)","(X)","112545","6777","8.0","2.2","3.6","1.1","12.0","1.9","10.4","2.3","16.0","2.4","20.6","2.8","12.4","2.6","9.6","2.1","2.9","1.0","4.3","0.9","49934","2966","69794","5185","(X)","(X)","(X)","(X)","27.7","(X)"
"5001600US4808","Congressional District 8 (116th Congress), Texas","306739","5630","3.9","0.7","2.3","0.6","7.8","1.2","7.7","1.0","11.6","1.6","15.0","1.5","11.8","1.4","16.9","1.7","9.9","1.5","13.0","1.2","78615","3753","109723","4200","40.0","(X)","(X)","(X)","(X)","(X)","224992","5780","2.4","0.8","1.5","0.6","4.9","1.3","6.9","1.1","10.6","1.8","14.1","1.9","13.2","1.7","19.0","1.9","11.2","1.8","16.3","1.6","92220","3186","125442","5336","(X)","(X)","40.9","(X)","(X)","(X)","179924","7062","0.9","0.4","0.8","0.4","3.0","1.2","5.3","1.1","8.9","1.8","13.8","2.0","14.1","2.1","21.9","2.3","11.8","1.9","19.6","2.1","104716","4691","N","N","(X)","(X)","(X)","(X)","(X)","(X)","81747","4864","10.3","2.1","4.7","1.6","16.7","2.8","10.1","2.1","15.8","3.4","15.3","2.7","8.3","2.0","9.5","2.3","5.8","2.4","3.7","1.3","40757","1999","61938","4623","(X)","(X)","(X)","(X)","36.9","(X)"
"5001600US4809","Congressional District 9 (116th Congress), Texas","266557","8166","8.2","1.3","4.4","1.0","11.8","1.5","11.2","1.2","15.1","1.7","19.5","1.6","12.0","1.7","10.7","1.3","3.8","0.8","3.3","0.8","49147","2355","64526","2939","37.5","(X)","(X)","(X)","(X)","(X)","178513","8273","4.5","1.2","3.5","1.1","11.9","1.6","10.1","1.5","14.2","2.0","20.0","1.9","14.5","2.1","12.4","1.7","4.7","1.1","4.0","1.0","56786","3084","71693","3134","(X)","(X)","40.2","(X)","(X)","(X)","111824","7754","1.6","0.8","1.6","0.7","9.4","2.1","8.7","1.7","14.6","2.6","19.4","2.2","16.9","2.8","15.7","2.4","6.2","1.6","6.0","1.5","67490","3537","85010","4057","(X)","(X)","(X)","(X)","(X)","(X)","88044","5816","16.8","2.9","6.6","2.0","12.2","2.6","13.9","2.8","16.8","3.0","18.2","2.5","7.2","2.0","5.5","1.4","1.2","0.7","1.6","1.3","35236","3041","46317","5210","(X)","(X)","(X)","(X)","30.9","(X)"
"5001600US4810","Congressional District 10 (116th Congress), Texas","321723","7846","4.5","0.6","2.1","0.5","5.8","1.0","6.7","0.9","11.3","1.2","15.8","1.4","14.3","1.2","18.6","1.3","9.7","1.1","11.2","1.0","80528","2507","107527","3663","34.8","(X)","(X)","(X)","(X)","(X)","224328","6808","2.6","0.7","1.1","0.4","4.8","1.1","5.6","1.1","9.6","1.4","13.6","1.7","13.9","1.4","22.6","1.6","12.1","1.4","14.2","1.3","97410","6409","124496","5173","(X)","(X)","36.3","(X)","(X)","(X)","176036","6090","0.9","0.5","0.6","0.3","3.5","1.0","3.9","0.9","7.9","1.4","11.4","1.5","14.5","1.8","25.2","1.7","14.4","1.6","17.6","1.5","114218","5825","140460","5350","(X)","(X)","(X)","(X)","(X)","(X)","97395","5391","9.6","1.8","4.3","1.4","9.8","2.0","9.8","1.8","15.8","2.6","20.4","2.7","14.0","2.5","9.2","2.1","3.9","1.2","3.2","1.0","50616","3167","63982","3339","(X)","(X)","(X)","(X)","29.8","(X)"
"5001600US4811","Congressional District 11 (116th Congress), Texas","280662","4008","5.0","0.7","4.2","0.8","10.4","1.0","7.9","1.1","11.9","1.2","17.8","1.5","12.7","1.2","16.2","1.4","7.1","0.9","7.0","0.9","64070","2482","86178","2617","33.9","(X)","(X)","(X)","(X)","(X)","190432","4894","3.0","0.8","1.6","0.6","6.1","1.1","7.0","1.1","11.0","1.4","18.2","1.9","14.4","1.4","20.2","1.9","8.9","1.2","9.6","1.4","79915","3133","102576","3953","(X)","(X)","34.0","(X)","(X)","(X)","147444","4907","1.4","0.6","0.8","0.4","4.3","0.9","4.4","1.1","9.5","1.5","17.6","2.1","16.4","1.7","23.2","2.1","10.7","1.4","11.8","1.6","91091","3243","116285","4690","(X)","(X)","(X)","(X)","(X)","(X)","90230","4424","10.7","2.1","10.0","2.2","20.3","2.9","10.6","2.0","13.4","2.4","15.9","2.2","7.9","1.8","7.1","1.9","2.6","1.2","1.5","0.6","32489","3758","48168","3055","(X)","(X)","(X)","(X)","33.0","(X)"
"5001600US4812","Congressional District 12 (116th Congress), Texas","295728","6434","4.3","0.7","3.1","0.5","6.6","0.9","7.5","0.9","11.3","1.0","18.4","1.4","14.6","1.2","18.8","1.3","7.6","0.9","7.7","0.7","73000","2173","94154","2240","30.0","(X)","(X)","(X)","(X)","(X)","204724","5852","2.4","0.6","1.5","0.6","4.9","1.0","5.7","1.0","9.8","1.2","18.4","1.8","15.1","1.7","22.7","1.8","9.4","1.2","10.0","0.9","86293","2244","108111","2940","(X)","(X)","32.0","(X)","(X)","(X)","156869","5664","0.9","0.4","0.9","0.4","3.2","0.9","3.9","0.7","7.8","1.3","16.2","1.9","16.7","2.0","26.3","1.9","11.5","1.5","12.6","1.2","100387","3624","123076","3818","(X)","(X)","(X)","(X)","(X)","(X)","91004","5265","9.9","1.8","6.9","1.6","11.5","1.9","11.8","2.0","15.1","2.0","20.1","3.1","11.0","1.7","8.6","1.6","2.9","1.0","2.1","0.8","44557","3362","58551","3512","(X)","(X)","(X)","(X)","24.5","(X)"
